sec,t1 success,t2 success,N t1 wp,N t1 accordance,line A diff,line B diff,N t2 wp,N t2 accordance,N t2 O(1)/U(0),TOTAL A diff,TOTAL B diff,diff line,DIFF total
20220103,1,0,61.53846154,1,-3.085323414,-0.991466281,53.07692308,1,0,-5.952314104,-5.824668601,-2.093857134,-0.127645503
20220104,1,0,59.23076923,1,-3.71291502,-2.636948648,60,1,1,14.728671,12.78410504,-1.075966372,1.94456596
20220104,1,0,71.53846154,1,0.00737176,2.371748223,52.30769231,1,0,-7.804566659,-3.559593143,-2.364376463,-4.244973516
20220104,1,1,77.69230769,1,-1.883054745,0.581135748,59.23076923,1,1,5.964170582,3.7305878,-2.464190493,2.233582782
20220104,1,0,68.46153846,1,-1.8084736,0.497562754,62.30769231,1,0,-2.531951864,-0.123851301,-2.306036353,-2.408100563
20220105,0,0,60,1,1.330920179,2.478437794,56.15384615,1,0,-5.627272682,-3.15344116,-1.147517615,-2.473831522
20220105,0,1,70.76923077,1,0.600629082,2.512750833,56.15384615,1,0,-0.505370565,0.503490118,-1.912121752,-1.008860683
20220105,1,0,79.23076923,1,-0.542128959,1.902770501,50.76923077,0,0,-6.358586889,-5.5372383,-2.44489946,-0.821348589
20220105,0,0,52.30769231,0,-0.447446117,0.163862276,53.84615385,1,1,-5.663887067,-7.667771171,-0.611308392,2.003884104
20220105,1,1,77.69230769,1,-2.415757887,0.474255618,62.30769231,1,1,14.59104438,9.844568564,-2.890013505,4.746475813
20220105,0,1,73.07692308,1,-2.839900679,-0.988143194,56.92307692,1,0,9.238695117,11.11199478,-1.851757485,-1.873299659
20220105,1,1,59.23076923,1,-2.983640888,-1.694869269,53.07692308,0,0,0.010780373,-0.170621079,-1.288771619,0.181401452
20220105,0,0,83.84615385,1,-3.219221614,0.257217535,56.15384615,1,0,3.749697059,2.705357753,-3.476439149,1.044339306
20220105,0,0,61.53846154,1,1.930245048,2.489754958,52.30769231,0,1,9.37111377,7.269735191,-0.559509909,2.101378579
20220105,1,1,74.61538462,1,-9.452562879,-7.008407254,54.61538462,1,1,6.624639624,3.921159002,-2.444155625,2.703480622
20220105,0,0,79.23076923,1,-4.018658142,-0.761062833,60,1,1,0.344857867,-2.83449301,-3.257595309,3.179350877
20220106,1,0,85.38461538,1,1.088793984,4.487365815,62.30769231,1,1,5.642201757,1.104529248,-3.398571831,4.537672509
20220106,1,0,58.46153846,1,-3.341464179,-2.73608253,52.30769231,1,0,8.175717595,9.827583036,-0.605381648,-1.651865441
20220106,0,1,84.61538462,1,-6.494126408,-3.691303621,54.61538462,1,0,3.174813664,2.808821392,-2.802822788,0.365992271
20220106,1,0,67.69230769,1,1.886773065,3.63630527,54.61538462,1,1,3.141838003,1.859035514,-1.749532206,1.282802489
20220107,1,1,76.92307692,1,-2.855851872,-0.689625987,52.30769231,0,1,1.956852877,3.146136392,-2.166225886,-1.189283515
20220107,1,1,66.15384615,1,0.294472515,1.586883959,53.07692308,0,1,1.147527084,-2.002552789,-1.292411445,3.150079873
20220107,0,0,58.46153846,1,-17.52136004,-16.78637808,60.76923077,1,0,-4.786808006,-0.308240253,-0.734981954,-4.478567753
20220107,1,0,73.84615385,1,-7.62188467,-4.570592526,62.30769231,1,0,2.779145203,5.832367119,-3.051292144,-3.053221915
20220107,1,0,75.38461538,1,-2.369550992,0.055792237,56.92307692,0,1,3.874449641,3.18598172,-2.425343229,0.68846792
20220107,1,0,68.46153846,1,-0.907949038,2.273087331,51.53846154,1,0,5.266118338,8.358229768,-3.181036369,-3.09211143
20220107,1,0,67.69230769,1,-2.42024211,-1.15804985,54.61538462,0,1,6.45393736,4.812822597,-1.26219226,1.641114762
20220108,1,0,60.76923077,1,4.715108756,6.152387061,63.07692308,1,1,15.39877937,11.76358054,-1.437278305,3.63519883
20220108,1,0,66.15384615,1,-6.090803454,-4.524725415,59.23076923,1,0,1.054551685,4.738022989,-1.566078039,-3.683471304
20220108,0,0,63.84615385,1,-6.211077468,-4.963424792,58.46153846,1,1,-7.885963463,-10.99037287,-1.247652675,3.104409409
20220108,0,1,71.53846154,1,-4.225008938,-1.858770007,53.07692308,0,1,2.783187777,1.328226227,-2.366238931,1.454961549
20220108,0,0,66.92307692,1,-0.139238355,1.985404078,58.46153846,1,0,2.420833831,3.596407737,-2.124642432,-1.175573906
20220109,1,0,62.30769231,1,-8.267928771,-6.675604749,63.84615385,1,1,1.613733508,-2.308164462,-1.592324022,3.92189797
20220109,1,0,60,1,-8.24283481,-6.5387369,50.76923077,1,0,2.676588501,3.560329918,-1.70409791,-0.883741416
20220109,0,1,79.23076923,1,-2.827487851,-0.533320948,52.30769231,1,0,0.576476105,0.146629363,-2.294166902,0.429846742
20220109,0,0,70,1,-3.168153322,-1.751155775,59.23076923,1,1,5.844239049,3.389307953,-1.416997546,2.454931096
20220109,0,1,83.07692308,1,-0.019833655,3.103329988,53.84615385,1,1,-5.112399722,-8.177182944,-3.123163643,3.064783222
20220109,0,0,70.76923077,1,-1.042180591,1.676805902,58.46153846,1,1,9.825512002,6.283480741,-2.718986493,3.542031261
20220109,1,0,68.46153846,1,-7.66819598,-3.689862744,57.69230769,1,1,-0.557618991,-3.969647479,-3.978333236,3.412028489
20220109,1,1,80.76923077,1,-0.058018036,2.697149442,55.38461538,0,0,1.58142716,2.580824499,-2.755167478,-0.999397339
20220110,0,0,63.07692308,1,-0.288906523,0.546602471,54.61538462,1,1,7.016378839,4.811604867,-0.835508994,2.204773972
20220110,0,0,79.23076923,1,-4.330545184,-1.470568415,55.38461538,1,1,2.689670714,1.876306107,-2.859976769,0.813364606
20220110,1,1,56.15384615,0,1.367283938,2.109260959,50.76923077,0,0,7.974591214,7.54436177,-0.741977021,0.430229444
20220110,1,1,83.07692308,1,-0.234012517,3.462190748,52.30769231,1,0,-1.717463267,-2.594481705,-3.696203264,0.877018438
20220110,0,0,67.69230769,1,2.881694052,4.147091548,51.53846154,0,1,-4.060934967,-4.043579167,-1.265397495,-0.0173558
20220111,1,0,79.23076923,1,2.234564582,5.317071415,56.92307692,1,0,-2.401648015,0.174245445,-3.082506834,-2.57589346
20220111,1,1,51.53846154,1,-3.452873563,-3.073190553,61.53846154,1,0,-0.696828695,2.691621835,-0.37968301,-3.38845053
20220111,0,1,62.30769231,1,-3.822274608,-1.781726356,63.07692308,1,1,6.491189624,3.061821419,-2.040548251,3.429368206
20220111,0,1,56.92307692,1,-1.575274068,-0.584816264,51.53846154,1,1,-4.256989803,-3.987914096,-0.990457803,-0.269075706
20220111,0,0,74.61538462,1,-3.765575073,-1.788183388,53.84615385,1,1,-0.76872312,-1.728703696,-1.977391685,0.959980576
20220111,0,0,75.38461538,1,0.028492418,2.575883106,56.15384615,1,0,3.334410049,6.231790723,-2.547390688,-2.897380674
20220112,0,1,73.07692308,1,-6.997264716,-3.880013535,52.30769231,0,1,-5.003717611,-4.718611967,-3.117251181,-0.285105644
20220112,1,1,73.07692308,1,-11.23873386,-8.993299612,60.76923077,1,0,-4.588717443,-1.943770816,-2.245434246,-2.644946628
20220112,0,1,72.30769231,1,-1.669791949,0.477718334,53.84615385,0,0,-1.071205266,-0.621877476,-2.147510283,-0.449327791
20220112,0,1,70.76923077,1,-5.319956528,-2.991022109,53.84615385,1,1,-8.060734695,-7.835439003,-2.328934419,-0.225295692
20220112,0,0,60,1,-1.95193128,-0.733364263,59.23076923,1,1,17.2292423,14.13629296,-1.218567017,3.092949345
20220112,1,0,57.69230769,1,-2.421870343,-1.618889576,52.30769231,0,0,9.182519816,12.55888437,-0.802980767,-3.376364553
20220112,0,0,63.07692308,1,-0.350726381,1.266301918,50.76923077,0,1,-4.738983328,-5.345521695,-1.617028299,0.606538367
20220112,0,0,70,1,-2.770118629,-0.037308764,60,1,0,-13.96217804,-10.82357725,-2.732809865,-3.138600788
20220112,0,1,82.30769231,1,-1.317828271,0.442976203,58.46153846,1,1,6.954822607,3.528906054,-1.760804474,3.425916553
20220113,0,0,61.53846154,1,-7.068886406,-5.342589124,54.61538462,1,1,-1.232678362,-2.345159097,-1.726297282,1.112480735
20220113,1,1,79.23076923,1,-5.983296222,-3.174835756,56.92307692,1,0,-9.627537253,-7.882260215,-2.808460466,-1.745277038
20220113,0,1,84.61538462,1,-6.353863445,-2.850924448,55.38461538,1,1,7.005512427,4.844831612,-3.502938997,2.160680815
20220113,1,0,70.76923077,1,4.211213449,5.791154977,55.38461538,1,0,8.247872848,13.45946494,-1.579941528,-5.211592092
20220113,0,0,70.76923077,1,-11.15076625,-8.054451905,51.53846154,0,1,8.447525997,8.441337944,-3.096314346,0.006188054
20220114,1,1,59.23076923,1,-6.986111504,-5.492745388,52.30769231,1,1,1.0270222,-0.991617502,-1.493366116,2.018639702
20220114,0,0,73.07692308,1,-5.839261435,-3.649389054,54.61538462,0,1,7.85943328,5.754983583,-2.189872382,2.104449697
20220114,1,1,82.30769231,1,-5.707479176,-2.87785687,53.07692308,0,1,0.018573017,1.699957657,-2.829622306,-1.68138464
20220114,0,1,85.38461538,1,-0.641620231,2.82766934,53.84615385,0,1,-1.692240277,-2.049923886,-3.469289571,0.357683609
20220114,1,1,63.84615385,1,-1.398213116,-0.397707347,60,1,1,-11.6368736,-14.79578595,-1.000505769,3.15891235
20220114,1,0,80,1,-4.178380793,-1.740363265,51.53846154,0,1,0.809360568,2.029259633,-2.438017528,-1.219899066
20220114,0,0,80,1,-1.744557078,1.259509393,51.53846154,0,1,9.382210181,7.076020729,-3.004066471,2.306189452
20220114,1,1,76.15384615,1,-4.118375593,-0.898188498,56.92307692,1,1,11.19647979,9.481435241,-3.220187095,1.715044549
20220114,1,1,73.84615385,1,-5.141521245,-2.661604154,54.61538462,1,1,2.703279298,1.325850921,-2.479917091,1.377428377
20220115,0,1,68.46153846,1,1.11520969,2.300469007,50.76923077,0,0,-1.093116604,-1.24374094,-1.185259317,0.150624336
20220115,1,1,76.15384615,1,-10.44542566,-7.948742141,65.38461538,1,1,6.028906932,1.177877968,-2.496683523,4.851028964
20220115,1,0,60,1,-5.990674651,-4.887003719,56.15384615,1,0,7.062238922,6.939955734,-1.103670932,0.122283188
20220115,0,1,56.15384615,1,-3.299457269,-2.61512887,60.76923077,1,0,11.33001886,13.35650768,-0.684328399,-2.026488817
20220115,1,1,83.84615385,1,0.455001996,2.80100531,52.30769231,1,0,12.75121876,16.3637684,-2.346003313,-3.612549643
20220115,1,0,69.23076923,1,-0.991032689,0.283681502,52.30769231,0,1,-6.122270365,-6.623525955,-1.274714191,0.501255589
20220115,1,0,56.15384615,1,1.173284915,1.781732298,54.61538462,0,0,-3.554816193,-4.197412199,-0.608447384,0.642596006
20220115,0,0,59.23076923,1,-8.413763561,-7.473475395,53.84615385,1,1,5.017356846,3.735995006,-0.940288166,1.28136184
20220115,0,1,80,1,-5.363713456,-1.800573702,55.38461538,1,1,15.33862187,13.34276078,-3.563139754,1.995861086
20220115,0,1,62.30769231,1,0.796479398,1.518367776,70.76923077,1,1,9.792832815,4.200825894,-0.721888378,5.592006921
20220116,0,0,79.23076923,1,-4.970839987,-1.657090862,60,1,1,-13.14634408,-15.56567871,-3.313749125,2.419334629
20220116,1,0,65.38461538,1,-0.959625854,0.879209861,53.07692308,0,0,-2.594482467,-3.359134488,-1.838835714,0.764652021
20220116,1,0,80,1,1.322972969,3.656943596,54.61538462,0,0,5.913206683,10.05252915,-2.333970627,-4.139322471
20220116,0,0,73.07692308,1,-13.00080024,-11.07425117,59.23076923,1,0,-0.311056966,3.693302799,-1.926549069,-4.004359765
20220117,1,1,60,1,0.768585465,2.928194454,51.53846154,0,0,2.773984242,2.324400717,-2.15960899,0.449583525
20220117,1,0,75.38461538,1,-2.620970523,-0.481207352,58.46153846,0,1,7.391721107,4.184151319,-2.139763171,3.207569788
20220117,1,1,76.15384615,1,-8.155931908,-4.793354281,54.61538462,1,1,13.21325198,11.42445717,-3.362577626,1.78879481
20220117,1,0,55.38461538,0,3.372158982,4.226842322,53.84615385,1,0,-1.674048076,-2.3091188,-0.85468334,0.635070724
20220117,0,0,72.30769231,1,-4.332162401,-2.501671573,60,1,0,-8.240621554,-7.505712311,-1.830490827,-0.734909243
20220117,1,1,56.92307692,1,-2.137883102,-1.357778848,60.76923077,1,0,9.685950914,11.65386649,-0.780104254,-1.967915574
20220117,0,0,60.76923077,1,-1.231182276,0.081903057,60,1,1,7.629852195,3.662415091,-1.313085333,3.967437104
20220117,0,0,60,1,-1.570962458,-0.611884879,59.23076923,1,1,-8.69017196,-10.38852954,-0.959077579,1.698357576
20220117,1,1,80.76923077,1,-8.472862524,-5.650081155,68.46153846,1,0,0.362731972,6.483271125,-2.822781369,-6.120539153
20220117,0,1,83.07692308,1,-0.074995328,2.835559801,53.07692308,1,0,14.29402996,13.4419546,-2.91055513,0.852075367
20220117,1,1,72.30769231,1,-3.760247164,-2.003545377,56.92307692,1,0,-4.721542957,-2.379647914,-1.756701787,-2.341895043
20220117,0,0,52.30769231,0,0.626606014,0.606408928,53.84615385,1,1,9.91987078,10.39060677,0.020197086,-0.47073599
20220118,1,1,88.46153846,1,3.202414971,6.285368545,50.76923077,0,0,6.775745683,5.597837981,-3.082953573,1.177907702
20220119,0,1,58.46153846,1,-7.912253972,-7.616522034,55.38461538,1,1,-3.654812598,-3.937763266,-0.295731938,0.282950669
20220119,1,1,60,1,-7.253457202,-6.26923362,56.15384615,1,1,5.988086229,5.906777397,-0.984223581,0.081308832
20220119,1,0,59.23076923,1,-5.48658031,-3.623074721,56.92307692,1,1,5.114714654,2.905680871,-1.863505589,2.209033782
20220119,0,1,54.61538462,1,-5.740280847,-5.040212864,52.30769231,0,1,-10.98016881,-13.46825622,-0.700067983,2.488087402
20220119,1,0,85.38461538,1,-2.262236977,0.910108104,53.07692308,0,1,6.986146832,7.830612072,-3.17234508,-0.844465239
20220119,0,1,83.07692308,1,1.352173561,4.031924153,54.61538462,1,0,-11.80223568,-11.02912576,-2.679750591,-0.773109918
20220119,0,1,66.92307692,1,-2.760535243,-0.523429902,54.61538462,1,1,0.12168108,-0.161573358,-2.237105342,0.283254438
20220119,0,0,80.76923077,1,-5.34814586,-2.400305955,53.84615385,1,1,1.422019696,0.834953002,-2.947839905,0.587066694
20220119,0,1,60.76923077,1,-1.325987768,-0.600596005,50.76923077,0,0,15.53519326,13.98664834,-0.725391763,1.548544917
20220119,0,1,66.92307692,1,2.19697856,4.214870153,52.30769231,1,1,10.89586171,9.242467541,-2.017891593,1.653394169
20220119,1,0,90,1,-0.353341633,3.26299408,50.76923077,0,0,9.53007299,10.6473586,-3.616335713,-1.117285608
20220119,1,0,59.23076923,1,3.436537383,3.638789765,54.61538462,0,1,4.145485489,1.690173074,-0.202252382,2.455312416
20220119,1,1,57.69230769,1,-5.935045438,-5.215773343,54.61538462,1,1,-8.988948961,-11.13544193,-0.719272095,2.146492972
20220120,0,1,72.30769231,1,-5.204729615,-3.321641791,62.30769231,1,0,8.774309395,11.32605295,-1.883087824,-2.551743557
20220120,1,0,69.23076923,1,-5.128868985,-3.593604435,57.69230769,1,1,9.933150578,7.456474978,-1.53526455,2.4766756
20220120,0,1,81.53846154,1,-0.178744015,2.768110912,50.76923077,0,1,5.942677283,5.148327326,-2.946854928,0.794349956
20220121,0,0,51.53846154,1,8.393076017,9.355023552,53.07692308,1,1,-4.72660202,-4.987484653,-0.961947535,0.260882633
20220121,0,1,68.46153846,1,0.486813413,2.4077867,57.69230769,1,1,9.211174363,6.417481997,-1.920973287,2.793692366
20220121,0,1,78.46153846,1,-9.434153465,-7.13290289,68.46153846,1,1,8.755893186,3.676096822,-2.301250575,5.079796364
20220121,1,1,83.84615385,1,-1.097073237,1.855455573,60.76923077,1,0,-2.317315715,0.088897874,-2.95252881,-2.406213589
20220121,0,0,83.07692308,1,2.62671754,5.324972382,54.61538462,1,1,4.159615902,2.579290768,-2.698254842,1.580325134
20220121,1,1,80,1,-4.379006737,-1.397448814,50.76923077,0,1,0.532242475,-0.122446114,-2.981557923,0.65468859
20220121,1,1,66.15384615,1,-10.4095733,-7.887261027,53.84615385,1,1,2.928914174,0.776161834,-2.522312277,2.15275234
20220121,0,0,77.69230769,1,-0.326711344,1.781252082,52.30769231,0,1,9.849395221,8.881239601,-2.107963427,0.968155621
20220121,1,0,70,1,-5.127763702,-3.79132601,56.92307692,1,1,-11.78963846,-12.35858557,-1.336437692,0.568947109
20220121,1,0,51.53846154,0,-0.694081257,0.297349094,53.07692308,1,1,5.12738051,4.742343339,-0.991430351,0.385037171
20220122,0,1,65.38461538,1,1.495679239,2.386209362,63.07692308,1,1,-5.04015054,-8.335864386,-0.890530123,3.295713846
20220122,0,0,82.30769231,1,1.227501883,4.789707312,68.46153846,1,1,16.69062433,12.06250427,-3.562205429,4.62812006
20220122,0,0,89.23076923,1,0.133667069,3.468166311,57.69230769,1,1,4.44722907,3.779007381,-3.334499242,0.668221689
20220123,1,1,69.23076923,1,-4.297459421,-2.72280627,57.69230769,1,1,10.42375722,8.162946555,-1.574653151,2.260810665
20220123,0,0,79.23076923,1,-6.014615932,-3.208492809,50.76923077,0,1,-12.49244568,-13.58962192,-2.806123123,1.097176233
20220123,1,0,53.84615385,1,1.834295732,2.092151106,60,1,0,14.66021273,16.45525935,-0.257855374,-1.795046617
20220123,0,0,76.15384615,1,-5.902722584,-3.836973646,52.30769231,1,1,6.28010882,7.06518217,-2.065748938,-0.78507335
20220123,1,0,56.92307692,1,6.936894916,7.700882081,63.07692308,1,1,5.076508392,2.432047121,-0.763987164,2.644461271
20220123,0,1,68.46153846,1,1.519612145,2.758659353,56.15384615,1,1,9.024666906,6.827757434,-1.239047208,2.196909472
20220123,1,1,75.38461538,1,-7.125083465,-5.295864037,53.84615385,0,1,0.836967889,-1.550269206,-1.829219429,2.387237094
20220123,0,1,61.53846154,1,-9.063564226,-8.352264193,55.38461538,1,1,-12.57870974,-14.94265685,-0.711300033,2.363947106
20220123,0,0,57.69230769,1,-2.193942655,-2.096515878,60.76923077,1,1,7.142369234,3.352561149,-0.097426778,3.789808085
20220123,1,0,50.76923077,0,2.398054315,3.074101161,69.23076923,1,1,10.64595434,4.524437436,-0.676046846,6.121516902
20220124,0,1,77.69230769,1,-1.569372839,0.765910337,52.30769231,0,0,17.02432108,20.03609731,-2.335283176,-3.011776229
20220124,0,1,57.69230769,0,0.03083021,0.929223325,52.30769231,0,1,7.498070358,6.302032358,-0.898393115,1.196038
20220124,0,1,75.38461538,1,0.4537318,2.690334249,57.69230769,1,1,0.539366185,-1.870104093,-2.236602449,2.409470278
20220124,0,0,90,1,-8.439220276,-4.833905043,61.53846154,1,0,3.866970281,6.234754025,-3.605315233,-2.367783744
20220125,0,0,81.53846154,1,-12.23861939,-9.768308239,63.07692308,1,1,-1.275304651,-4.360497751,-2.470311152,3.085193101
20220125,0,1,80,1,-2.681955188,-0.000998144,54.61538462,1,0,1.271624324,1.574850004,-2.680957044,-0.30322568
20220125,0,0,56.15384615,1,-5.62390784,-4.702044214,53.84615385,0,0,-1.424372332,-0.667476291,-0.921863626,-0.756896041
20220125,1,1,63.84615385,1,-0.651407821,0.799229743,67.69230769,1,1,-9.203354096,-12.45843742,-1.450637564,3.255083321
20220125,0,0,53.07692308,0,1.502944895,1.302200343,56.92307692,1,1,-5.302632745,-5.283183475,0.200744552,-0.01944927
20220125,1,0,61.53846154,1,-3.961225621,-3.207692539,56.92307692,1,0,7.725398313,12.80692758,-0.753533081,-5.081529272
20220125,0,1,50.76923077,0,4.914843116,4.123941977,61.53846154,1,1,9.448825867,5.694352482,0.790901139,3.754473385
20220126,1,1,78.46153846,1,-4.599390669,-2.116231623,67.69230769,1,0,-4.00045052,0.715238546,-2.483159046,-4.715689065
20220126,1,0,60.76923077,1,-8.939321429,-6.701585883,53.07692308,1,1,6.334758678,5.294932681,-2.237735546,1.039825997
20220126,1,0,73.84615385,1,-0.3456643,0.911578374,50.76923077,0,1,-11.99206683,-12.69368655,-1.257242673,0.701619718
20220126,1,0,80,1,-3.893887794,-1.171405617,54.61538462,1,0,17.38631392,18.94152608,-2.722482177,-1.555212156
20220126,1,0,63.07692308,1,-1.379844663,0.129600987,53.84615385,1,1,1.426940238,-0.014181064,-1.50944565,1.441121302
20220126,1,0,70,1,-7.491103394,-5.74573256,54.61538462,1,0,8.828405289,10.38922646,-1.745370834,-1.560821173
20220126,1,1,76.92307692,1,-6.552812506,-4.274768839,55.38461538,1,1,-1.695373528,-4.585241495,-2.278043667,2.889867966
20220126,1,1,76.92307692,1,-5.08441584,-2.426379111,53.07692308,1,0,-7.81778968,-6.531258056,-2.658036729,-1.286531624
20220126,1,1,65.38461538,1,-3.498749446,-1.582752116,60,1,1,9.172372329,4.935046664,-1.91599733,4.237325665
20220127,1,1,74.61538462,1,-3.018362097,-0.581057546,60,1,1,-3.519928439,-5.901930764,-2.437304551,2.382002325
20220128,1,0,70.76923077,1,0.579562518,2.473707271,53.07692308,1,0,4.799746858,5.067697172,-1.894144753,-0.267950315
20220128,1,1,57.69230769,1,-1.367460356,-1.535322424,60.76923077,1,1,-0.56362394,-2.722783489,0.167862068,2.159159549
20220128,1,0,50.76923077,0,3.045704607,2.548892881,56.15384615,0,1,3.794958433,3.266192278,0.496811726,0.528766156
20220128,0,1,73.07692308,1,-2.169821504,-0.124165638,51.53846154,1,1,10.98929044,10.81016983,-2.045655866,0.179120611
20220128,0,1,65.38461538,1,0.907078415,1.392392463,55.38461538,0,1,-4.983239714,-6.413678507,-0.485314047,1.430438793
20220128,0,0,63.07692308,1,-7.1586717,-5.063995362,51.53846154,1,0,9.780372373,8.4375644,-2.094676338,1.342807973
20220128,1,1,63.07692308,1,-1.18218232,0.540193669,52.30769231,0,0,6.588333134,5.951657857,-1.722375989,0.636675276
20220128,1,1,63.07692308,1,-5.30240117,-3.689774753,50.76923077,0,1,-11.19126462,-11.82043129,-1.612626416,0.629166667
20220128,0,1,64.61538462,1,-5.894398318,-5.06943184,58.46153846,1,1,-4.722008283,-7.000547975,-0.824966478,2.278539692
20220128,1,1,89.23076923,1,-1.226252938,1.583598056,59.23076923,1,1,-7.36173253,-11.15350144,-2.809850994,3.791768908
20220128,1,1,53.84615385,1,-3.381094206,-2.885686128,73.07692308,1,1,9.359184041,3.883444857,-0.495408078,5.475739184
